t,u,wl,wr
0.0,0.0,0.0,0.0
0.00988200000000461,0.0,0.0,0.0
0.01991999999998484,0.0,0.0,0.0
0.029955000000001064,0.0,0.0,0.0
0.03991199999998685,0.0,0.0,0.0
0.04990399999999795,0.0,0.0,0.0
0.05992200000000025,0.0,0.0,0.0
0.06988400000000183,0.0,0.0,0.0
0.07995700000000738,0.0,0.0,0.0
0.08992599999999129,0.0,0.0,0.0
0.10002299999999309,0.0,0.0,0.0
0.10993399999998132,0.0,0.0,0.0
0.11993699999999308,0.0,0.0,0.0
0.12992199999999343,0.0,0.0,0.0
0.13990400000000136,0.0,0.0,0.0
0.1499069999999847,0.0,0.0,0.0
0.15993899999998007,0.0,0.0,0.0
0.16996299999999565,0.0,0.0,0.0
0.17993200000000797,0.0,0.0,0.0
0.18992399999999066,0.0,0.0,0.0
0.20000899999999433,0.0,0.0,0.0
0.2099369999999965,0.0,0.0,0.0
0.21989700000000312,0.0,0.0,0.0
0.22994399999998905,0.0,0.0,0.0
0.23987900000000195,0.0,0.0,0.0
0.24988700000000108,0.0,0.0,0.0
0.2599270000000047,0.0,0.0,0.0
0.2699439999999811,0.0,0.0,0.0
0.2799389999999846,0.0,0.0,0.0
0.28991600000000517,0.0,0.0,0.0
0.29999999999998295,0.0,0.0,0.0
0.3098809999999901,0.0,0.0,0.0
0.3199239999999861,0.0,0.0,0.0
0.3298889999999801,0.0,0.0,0.0
0.3399650000000065,0.0,0.0,0.0
0.3499050000000068,0.0,0.0,0.0
0.3599089999999876,0.0,0.0,0.0
0.36991199999999935,0.0,0.0,0.0
0.37992099999999596,0.0,0.0,0.0
0.38988200000000006,0.0,0.0,0.0
0.39997499999998354,0.0,0.0,0.0
0.40988400000000524,0.0,0.0,0.0
0.4199339999999836,0.0,0.0,0.0
0.4298919999999953,0.0,0.0,0.0
0.43995899999998755,0.0,0.0,0.0
0.449893000000003,0.0,0.0,0.0
0.4599319999999807,0.0,0.0,0.0
0.4699049999999829,0.0,0.0,0.0
0.4799160000000029,0.0,0.0,0.0
0.49000899999998637,0.0,0.0,0.0
0.49987899999999286,0.0,0.0,0.0
0.5099299999999971,0.0,0.0,0.0
0.519912000000005,0.0,0.0,0.0
0.5299609999999859,0.0,0.0,0.0
0.5399559999999894,0.0,0.0,0.0
0.5498809999999992,0.0,0.0,0.0
0.5599039999999889,0.0,0.0,0.0
0.5699050000000057,0.0,0.0,0.0
0.5799360000000036,0.0,0.0,0.0
0.589886000000007,0.0,0.0,0.0
0.5999850000000038,0.0,0.0,0.0
0.609893999999997,0.0,0.0,0.0
0.6199330000000032,0.0,0.0,0.0
0.6298999999999921,0.0,0.0,0.0
0.6399720000000002,0.0,0.0,0.0
0.6499069999999847,0.0,0.0,0.0
0.6599139999999863,0.0,0.0,0.0
0.6699059999999974,0.0,0.0,0.0
0.6799509999999884,0.0,0.0,0.0
0.6899209999999982,0.0,0.0,0.0
0.6999879999999905,0.0,0.0,0.0
0.7099450000000047,0.0,0.0,0.0
0.7199469999999906,0.0,0.0,0.0
0.7299260000000061,0.0,0.0,0.0
0.7399680000000046,0.0,0.0,0.0
0.7498719999999821,0.0,0.0,0.0
0.75990299999998,0.0,0.0,0.0
0.7699369999999988,0.0,0.0,0.0
0.7799320000000023,0.0,0.0,0.0
0.7898950000000013,0.0,0.0,0.0
0.7999759999999867,0.0,0.0,0.0
0.8099259999999902,0.0,0.0,0.0
0.8199050000000057,0.0,0.0,0.0
0.8299350000000061,0.0,0.0,0.0
0.8399789999999996,0.0,0.0,0.0
0.8498899999999878,0.0,0.0,0.0
0.8599229999999807,0.0,0.0,0.0
0.8699369999999931,0.0,0.0,0.0
0.8799099999999953,0.0,0.0,0.0
0.8899079999999913,0.0,0.0,0.0
0.9000000000000057,0.0,0.0,0.0
0.9099239999999895,0.0,0.0,0.0
0.9199470000000076,0.0,0.0,0.0
0.9299299999999846,0.0,0.0,0.0
0.9398850000000039,0.0,0.0,0.0
0.9498899999999821,0.0,0.0,0.0
0.9599550000000079,0.0,0.0,0.0
0.9699609999999836,0.0,0.0,0.0
0.9799569999999846,0.0,0.0,0.0
0.9899130000000014,0.0,0.0,0.0
0.9999169999999822,0.0,0.0,0.0
1.0099079999999958,0.5,0.0,0.0
1.0199130000000025,0.5,-3.490658503988659,-2.792526803190927
1.0299310000000048,0.5,-8.377580409572781,-7.679448708775049
1.0399270000000058,0.5,-11.868238913561441,-11.170107212763709
1.0499360000000024,0.5,-14.660765716752369,-13.962634015954636
1.0599359999999933,0.5,-16.05702911834783,-15.358897417550098
1.0699419999999975,0.5,-17.453292519943297,-16.755160819145562
1.0799669999999821,0.5,-18.84955592153876,-18.151424220741028
1.089938999999987,0.5,-18.84955592153876,-18.151424220741028
1.0999979999999994,0.5,-19.54768762233649,-19.54768762233649
1.1099549999999851,0.5,-20.245819323134224,-20.245819323134224
1.1199309999999798,0.5,-20.245819323134224,-20.245819323134224
1.1300219999999968,0.5,-20.94395102393195,-20.94395102393195
1.1398989999999856,0.5,-20.245819323134224,-20.245819323134224
1.1499409999999841,0.5,-20.94395102393195,-20.94395102393195
1.1598840000000052,0.5,-20.245819323134224,-20.94395102393195
1.169936000000007,0.5,-20.94395102393195,-21.642082724729686
1.1799629999999866,0.5,-21.642082724729686,-20.94395102393195
1.1899329999999964,0.5,-20.245819323134224,-21.642082724729686
1.2000170000000026,0.5,-21.642082724729686,-21.642082724729686
1.2099259999999958,0.5,-20.94395102393195,-20.94395102393195
1.2198939999999823,0.5,-20.94395102393195,-21.642082724729686
1.2300050000000056,0.5,-20.94395102393195,-21.642082724729686
1.239879000000002,0.5,-20.94395102393195,-21.642082724729686
1.2499389999999835,0.5,-21.642082724729686,-21.642082724729686
1.2598739999999964,0.5,-20.94395102393195,-20.94395102393195
