t,u,wl,wr
0.0,0.5,-4.468042885105484,-4.328416544945937
0.049908000000000285,0.5,-15.777776438028738,-15.917402778188285
0.09990200000000016,0.0,-16.755160819145562,-17.453292519943293
0.15002100000000063,0.5,-12.147491593880533,-13.823007675795091
0.19994900000000015,0.0,-15.3588974175501,-16.47590813882647
0.24994099999999975,0.5,-11.588986233242348,-13.264502315156905
0.2999229999999997,0.5,-17.59291886010284,-18.291050560900576
0.34995300000000107,0.5,-19.128808601857852,-19.96656664281513
0.39991600000000105,0.5,-19.408061282176945,-20.525072003453317
0.44993700000000025,0.0,-17.872171540421935,-19.408061282176945
0.49990600000000107,0.5,-13.124875974997359,-15.219271077390552
0.5499840000000003,0.0,-15.638150097869193,-17.034413499464655
0.599946000000001,0.5,-12.147491593880533,-13.823007675795091
0.6499410000000001,0.0,-15.917402778188285,-16.89478715930511
0.6999060000000004,0.5,-12.566370614359172,-14.102260356114183
0.7500630000000008,0.0,-15.917402778188285,-17.174039839624204
0.7999349999999996,0.0,-8.79645943005142,-11.309733552923255
0.8499350000000003,0.0,-2.0943951023931953,-5.585053606381854
0.8999760000000006,0.5,-4.747295565424577,-5.585053606381854
0.9500270000000004,0.0,-14.521139376592823,-14.94001839707146
0.9999149999999997,0.5,-11.868238913561441,-12.98524963483781
1.049937,0.5,-17.872171540421935,-18.570303241219666
1.1000110000000003,0.0,-17.73254520026239,-18.84955592153876
1.1499970000000008,0.5,-13.124875974997359,-15.079644737231007
1.1999680000000001,0.5,-18.01179788058148,-18.989182261698307
1.2499020000000005,0.5,-19.54768762233649,-20.38544566329377
1.300002000000001,0.0,-18.151424220741028,-19.408061282176945
1.3499960000000009,0.0,-10.471975511965978,-13.264502315156905
1.3999690000000005,0.0,-3.3510321638291125,-7.120943348136864
1.4499259999999996,0.5,-4.747295565424577,-6.841690667817772
1.4999649999999995,0.5,-16.615534478986017,-17.034413499464655
1.549894,0.5,-19.128808601857852,-19.826940302655583
1.5999020000000002,0.5,-19.687313962496034,-20.664698343612862
1.6499100000000002,0.0,-18.291050560900576,-19.54768762233649
1.699942,0.0,-10.471975511965978,-13.40412865531645
1.749956000000001,0.5,-8.517206749732328,-11.170107212763709
1.7999589999999994,0.0,-15.079644737231007,-16.19665545850738
1.8499400000000001,0.0,-8.09832772925369,-10.471975511965978
1.9000219999999999,0.5,-6.702064327658225,-9.075712110370514
2.002498000000001,0.5,-36.86135380212024,-38.53686988403479
2.049988000000001,0.5,-18.70992958137921,-19.687313962496034
2.099907,0.0,-18.01179788058148,-19.408061282176945
2.1499430000000004,0.0,-10.192722831646885,-13.124875974997359
2.1999650000000006,0.5,-8.09832772925369,-10.75122819228507
2.2499640000000003,0.0,-15.079644737231007,-16.19665545850738
2.3000369999999997,0.5,-12.147491593880533,-13.962634015954636
2.349958000000001,0.0,-15.917402778188285,-16.89478715930511
2.399928000000001,0.0,-8.79645943005142,-11.309733552923255
2.4499580000000005,0.5,-7.260569688296411,-9.494591130849154
2.4999900000000004,0.5,-17.034413499464655,-17.73254520026239
2.549919000000001,0.0,-17.453292519943293,-18.43067690106012
2.599921,0.0,-10.053096491487338,-12.705996954518719
2.6498950000000008,0.0,-2.9321531433504737,-6.702064327658225
2.699999,0.5,-4.747295565424577,-6.283185307179586
2.7499699999999994,0.0,-14.381513036433274,-14.94001839707146
2.79992,0.0,-7.958701389094142,-9.913470151327791
2.8499669999999995,0.5,-6.702064327658225,-8.517206749732328
2.900022,0.5,-17.034413499464655,-17.453292519943293
2.9499329999999997,0.5,-19.268434942017397,-19.96656664281513
2.9999140000000004,0.0,-18.151424220741028,-19.128808601857852
3.049932,0.0,-10.471975511965978,-13.124875974997359
3.0999859999999995,0.0,-3.3510321638291125,-7.260569688296411
3.14996,0.5,-4.747295565424577,-6.702064327658225
3.199948000000001,0.0,-14.381513036433274,-15.079644737231007
3.249932000000001,0.5,-11.588986233242348,-12.705996954518719
3.2999740000000006,0.0,-15.917402778188285,-16.755160819145562
